Date,BLK Equity,SPXT Index,H15T1Y Index
11/17/2010,190.882,1977,0.26
11/18/2010,191.13,2007.38,0.26
11/19/2010,190.938,2012.59,0.27
11/22/2010,188.554,2009.52,0.26
11/23/2010,184.215,1980.89,0.26
11/24/2010,187.447,2010.56,0.28
11/26/2010,185.989,1996.03,0.28
11/29/2010,184.294,1993.83,0.28
11/30/2010,184.181,1981.84,0.27
12/1/2010,190.531,2024.97,0.28
12/2/2010,195.34,2050.96,0.29
12/3/2010,195.908,2056.4,0.26
12/6/2010,194.919,2053.8,0.26
12/7/2010,194.817,2054.89,0.28
12/8/2010,197.443,2063.03,0.3
12/9/2010,204.399,2071.12,0.3
12/10/2010,208.071,2083.57,0.29
12/13/2010,206.741,2084,0.29
12/14/2010,207.627,2085.93,0.3
12/15/2010,205.627,2075.29,0.3
12/16/2010,208.139,2088.19,0.31
12/17/2010,212.788,2089.95,0.3
12/20/2010,214.266,2095.32,0.3
12/21/2010,218.824,2108.26,0.3
12/22/2010,217.062,2115.69,0.3
12/23/2010,214.459,2112.37,0.3
12/27/2010,215.129,2113.67,0.32
12/28/2010,215.3,2115.32,0.31
12/29/2010,216.903,2117.83,0.3
12/30/2010,213.72,2114.7,0.29
12/31/2010,216.63,2114.29,0.29
1/3/2011,216.187,2138.3,0.29
1/4/2011,216.016,2135.53,0.28
1/5/2011,218.244,2146.5,0.31
1/6/2011,215.891,2142.76,0.3
1/7/2011,214.106,2138.81,0.29
1/10/2011,217.3,2135.86,0.29
1/11/2011,219.858,2143.82,0.28
1/12/2011,220.335,2163.36,0.26
1/13/2011,222.575,2159.66,0.26
1/14/2011,226.269,2175.68,0.27
1/18/2011,223.382,2178.72,0.26
1/19/2011,217.744,2156.97,0.27
1/20/2011,216.959,2154.18,0.27
1/21/2011,219.46,2159.43,0.27
1/24/2011,220.04,2172.03,0.28
1/25/2011,225.075,2172.67,0.27
1/26/2011,227.292,2181.92,0.27
1/27/2011,229.304,2186.93,0.25
1/28/2011,220.836,2147.95,0.24
1/31/2011,225.087,2164.4,0.26
2/1/2011,228.736,2200.54,0.27
2/2/2011,224.655,2194.94,0.28
2/3/2011,223.723,2200.42,0.29
2/4/2011,220.915,2206.8,0.31
2/7/2011,222.791,2220.6,0.31
2/8/2011,226.621,2230.59,0.31
2/9/2011,226.905,2224.64,0.3
2/10/2011,228.144,2226.51,0.3
2/11/2011,231.225,2239.08,0.3
2/14/2011,233.032,2244.89,0.3
2/15/2011,233.771,2237.9,0.3
2/16/2011,233.407,2252.3,0.29
2/17/2011,232.555,2259.42,0.27
2/18/2011,234.919,2263.79,0.28
2/22/2011,225.53,2217.35,0.28
2/23/2011,221.802,2203.89,0.27
2/24/2011,228.701,2202.23,0.26
2/25/2011,231.793,2226.05,0.27
2/28/2011,231.873,2238.55,0.25
3/1/2011,228.963,2203.32,0.25
3/2/2011,226.03,2207.24,0.26
3/3/2011,236.925,2245.33,0.29
3/4/2011,231.01,2228.78,0.26
3/7/2011,226.833,2210.26,0.25
3/8/2011,227.508,2230.4,0.26
3/9/2011,225.3,2227.7,0.26
3/10/2011,217.84,2185.65,0.25
3/11/2011,217.382,2201.81,0.24
3/14/2011,215.608,2188.56,0.22
3/15/2011,212.485,2164.06,0.23
3/16/2011,205.699,2121.94,0.21
3/17/2011,210.494,2150.43,0.24
3/18/2011,211.169,2159.69,0.23
3/21/2011,212.828,2192.09,0.25
3/22/2011,211.718,2184.57,0.25
3/23/2011,210.196,2190.96,0.24
3/24/2011,212.313,2211.42,0.26
3/25/2011,215.391,2218.42,0.3
3/28/2011,214.51,2212.32,0.3
3/29/2011,213.4,2228.41,0.31
3/30/2011,227.52,2243.55,0.3
3/31/2011,230.003,2239.44,0.3
4/1/2011,231.628,2250.58,0.27
4/4/2011,229.98,2251.64,0.24
4/5/2011,228.252,2251.26,0.3
4/6/2011,227.955,2257.11,0.29
4/7/2011,226.547,2253.76,0.27
4/8/2011,224.385,2244.74,0.27
4/11/2011,224.213,2238.51,0.26
4/12/2011,222.874,2221.12,0.24
4/13/2011,222.76,2221.77,0.23
4/14/2011,221.272,2221.99,0.25
4/15/2011,221.112,2230.71,0.24
4/18/2011,218.034,2206.15,0.24
4/19/2011,219.728,2218.86,0.24
4/20/2011,221.661,2248.9,0.24
4/21/2011,227.566,2260.84,0.23
4/25/2011,225.563,2257.24,0.23
4/26/2011,227.623,2277.51,0.22
4/27/2011,228.733,2292.13,0.22
4/28/2011,226.559,2300.46,0.23
4/29/2011,224.201,2305.76,0.22
5/2/2011,223.732,2301.72,0.22
5/3/2011,222.062,2293.95,0.2
5/4/2011,221.993,2278.63,0.19
5/5/2011,219.087,2258.08,0.2
5/6/2011,223.973,2266.97,0.18
5/9/2011,225.037,2277.3,0.17
5/10/2011,226.559,2295.72,0.19
5/11/2011,222.577,2271.47,0.18
5/12/2011,224.133,2282.84,0.18
5/13/2011,222.256,2264.52,0.19
5/16/2011,219.636,2250.61,0.18
5/17/2011,218.023,2250.35,0.19
5/18/2011,221.123,2270.57,0.19
5/19/2011,226.673,2275.71,0.19
5/20/2011,225.998,2258.21,0.18
5/23/2011,222.828,2231.31,0.2
5/24/2011,220.895,2229.49,0.2
5/25/2011,223.595,2236.75,0.18
5/26/2011,226.032,2246.13,0.18
5/27/2011,229.614,2255.74,0.18
5/31/2011,235.209,2279.66,0.18
6/1/2011,228.103,2227.96,0.18
6/2/2011,228.366,2225.36,0.19
6/3/2011,223.132,2203.81,0.18
6/6/2011,216.471,2180.14,0.18
6/7/2011,218.534,2178.15,0.18
6/8/2011,218.591,2169.5,0.18
6/9/2011,221.622,2185.52,0.19
6/10/2011,214.132,2155,0.19
6/13/2011,217.716,2157.15,0.18
6/14/2011,221.899,2184.48,0.19
6/15/2011,214.708,2146.45,0.19
6/16/2011,216.794,2150.58,0.18
6/17/2011,215.883,2157.14,0.17
6/20/2011,218.257,2168.8,0.18
6/21/2011,219.79,2198.15,0.18
6/22/2011,217.958,2184.03,0.16
6/23/2011,215.918,2177.85,0.15
6/24/2011,212.484,2152.31,0.16
6/27/2011,215.572,2172.08,0.18
6/28/2011,218.096,2200.68,0.21
6/29/2011,221.127,2219.2,0.19
6/30/2011,221.034,2241.66,0.19
7/1/2011,226.347,2274.26,0.2
7/5/2011,224.146,2271.29,0.19
7/6/2011,225.344,2274.42,0.19
7/7/2011,228.732,2298.31,0.2
7/8/2011,225.229,2282.32,0.17
7/11/2011,214.777,2241.07,0.17
7/12/2011,211.677,2231.15,0.18
7/13/2011,213.244,2238.29,0.16
7/14/2011,210.041,2223.29,0.15
7/15/2011,212.657,2235.65,0.15
7/18/2011,207.713,2217.55,0.15
7/19/2011,211.677,2253.71,0.17
7/20/2011,212.611,2252.52,0.19
7/21/2011,216.321,2283.23,0.2
7/22/2011,216.552,2285.34,0.2
7/25/2011,214.339,2272.47,0.2
7/26/2011,212.518,2263.15,0.21
7/27/2011,203.783,2217.29,0.21
7/28/2011,201.744,2210.33,0.21
7/29/2011,205.65,2196.08,0.2
8/1/2011,205.535,2187,0.22
8/2/2011,201.075,2131.1,0.17
8/3/2011,199.877,2142.56,0.16
8/4/2011,188.123,2040.2,0.12
8/5/2011,186.198,2039.04,0.11
8/8/2011,167.38,1903.47,0.12
8/9/2011,180.391,1993.76,0.11
8/10/2011,170.619,1906.53,0.09
8/11/2011,186.659,1995.14,0.1
8/12/2011,185.611,2005.67,0.11
8/15/2011,190.301,2049.51,0.12
8/16/2011,185.714,2029.92,0.12
8/17/2011,185.738,2032.41,0.12
8/18/2011,175.481,1941.92,0.1
8/19/2011,174.387,1912.77,0.1
8/22/2011,175.355,1913.27,0.09
8/23/2011,183.698,1978.89,0.1
8/24/2011,188.676,2005.13,0.11
8/25/2011,182.811,1973.96,0.1
8/26/2011,185.519,2004.11,0.09
8/29/2011,193.804,2061.05,0.09
8/30/2011,192.444,2066.37,0.09
8/31/2011,191.436,2076.78,0.1
9/1/2011,189.031,2052.3,0.1
9/2/2011,181.315,2000.5,0.1
9/6/2011,177.097,1985.67,0.13
9/7/2011,184.65,2043.05,0.11
9/8/2011,181.106,2021.42,0.12
9/9/2011,175.54,1967.47,0.11
9/12/2011,175.807,1981.3,0.11
9/13/2011,175.714,2000.08,0.1
9/14/2011,176.969,2027.04,0.09
9/15/2011,184.964,2062.25,0.1
9/16/2011,186.939,2074.06,0.09
9/19/2011,181.559,2053.74,0.08
9/20/2011,180.781,2050.39,0.09
9/21/2011,171.066,1990.2,0.11
9/22/2011,168.196,1926.76,0.1
9/23/2011,171.543,1938.73,0.1
9/26/2011,174.703,1983.97,0.1
9/27/2011,177.19,2005.19,0.1
9/28/2011,172.612,1964.2,0.12
9/29/2011,176.226,1980.23,0.11
9/30/2011,171.984,1930.79,0.13
10/3/2011,164.734,1875.95,0.12
10/4/2011,171.043,1918.39,0.11
10/5/2011,174.866,1953.67,0.1
10/6/2011,176.237,1989.61,0.09
10/7/2011,171.717,1973.42,0.11
10/10/2011,180.397,2040.76,0.11
10/11/2011,177.852,2041.9,0.12
10/12/2011,181.269,2062.22,0.09
10/13/2011,178.538,2056.26,0.11
10/14/2011,181.164,2091.99,0.11
10/17/2011,175.145,2051.54,0.12
10/18/2011,181.617,2093.43,0.12
10/19/2011,173.042,2067.28,0.11
10/20/2011,176.807,2076.75,0.12
10/21/2011,179.316,2115.86,0.12
10/24/2011,182.988,2143.13,0.11
10/25/2011,174.738,2100.17,0.11
10/26/2011,179.375,2122.32,0.13
10/27/2011,196.514,2195.22,0.14
10/28/2011,197.281,2196.13,0.13
10/31/2011,183.349,2141.81,0.12
11/1/2011,174.297,2081.97,0.13
11/2/2011,180.711,2115.7,0.11
11/3/2011,185.057,2155.87,0.11
11/4/2011,183.128,2142.34,0.11
11/7/2011,185.975,2156,0.09
11/8/2011,189.588,2182.61,0.1
11/9/2011,178.05,2102.72,0.1
11/10/2011,185.777,2121.14,0.1
11/11/2011,190.948,2162.48,0.1
11/14/2011,189.542,2142.09,0.09
11/15/2011,192.749,2152.8,0.11
11/16/2011,187.462,2117.64,0.11
11/17/2011,185.452,2082.1,0.1
11/18/2011,185.057,2081.42,0.12
11/21/2011,181.977,2042.71,0.11
11/22/2011,181.048,2034.41,0.11
11/23/2011,176.028,1989.54,0.12
11/25/2011,175.772,1984.5,0.13
11/28/2011,185.719,2042.8,0.13
11/29/2011,187.113,2048.06,0.14
11/30/2011,199.907,2137.08,0.12
12/1/2011,196.125,2133.07,0.12
12/2/2011,198.011,2132.64,0.12
12/5/2011,206.551,2154.68,0.11
12/6/2011,203.212,2157.1,0.11
12/7/2011,204.278,2162.07,0.11
12/8/2011,196.23,2116.41,0.1
12/9/2011,202.298,2152.15,0.11
12/12/2011,198.55,2120.15,0.1
12/13/2011,196.523,2102.15,0.11
12/14/2011,195.574,2078.51,0.12
12/15/2011,196.628,2085.44,0.12
12/16/2011,199.545,2092.18,0.11
12/19/2011,194.004,2067.67,0.11
12/20/2011,202.837,2129.67,0.12
12/21/2011,203.083,2133.86,0.13
12/22/2011,205.59,2152.04,0.12
12/23/2011,209.011,2171.5,0.12
12/27/2011,208.343,2171.71,0.12
12/28/2011,206.703,2145.09,0.12
12/29/2011,210.171,2168.12,0.12
12/30/2011,208.812,2158.94,0.12
1/3/2012,212.362,2192.4,0.12
1/4/2012,210.827,2193.28,0.12
1/5/2012,210.089,2199.73,0.11
1/6/2012,209.855,2194.98,0.12
1/9/2012,209.995,2200,0.11
1/10/2012,214.494,2219.58,0.11
1/11/2012,215.408,2220.48,0.11
1/12/2012,219.145,2225.74,0.11
1/13/2012,218.571,2214.73,0.1
1/17/2012,219.614,2222.59,0.11
1/18/2012,220.012,2247.64,0.11
1/19/2012,219.707,2258.8,0.11
1/20/2012,214.178,2260.37,0.11
1/23/2012,217.388,2261.47,0.12
1/24/2012,221.441,2259.22,0.12
1/25/2012,220.527,2278.83,0.12
1/26/2012,220.082,2265.84,0.12
1/27/2012,219.649,2262.35,0.12
1/30/2012,214.646,2256.72,0.12
1/31/2012,213.217,2255.69,0.13
2/1/2012,214.389,2276.24,0.13
2/2/2012,215.291,2278.92,0.14
2/3/2012,220.996,2312.49,0.14
2/6/2012,222.8,2311.55,0.14
2/7/2012,221.968,2316.27,0.14
2/8/2012,222.882,2322.11,0.15
2/9/2012,222.812,2325.56,0.15
2/10/2012,222.589,2309.6,0.15
2/13/2012,225.459,2325.81,0.15
2/14/2012,224.37,2324,0.18
2/15/2012,222.449,2312.28,0.18
2/16/2012,226.244,2338.12,0.17
2/17/2012,229.841,2343.67,0.18
2/21/2012,227.896,2345.41,0.17
2/22/2012,226.701,2337.67,0.17
2/23/2012,230.942,2348.11,0.17
2/24/2012,229.618,2352.34,0.18
2/27/2012,231.622,2355.74,0.17
2/28/2012,232.348,2364.03,0.18
2/29/2012,233.133,2353.23,0.18
3/1/2012,232.547,2367.87,0.18
3/2/2012,232.254,2360.28,0.17
3/5/2012,230.485,2351.28,0.17
3/6/2012,228.042,2315.21,0.17
3/7/2012,232.232,2331.89,0.18
3/8/2012,230.851,2355.01,0.18
3/9/2012,232.457,2363.56,0.18
3/12/2012,230.06,2364.1,0.18
3/13/2012,239.646,2407.79,0.2
3/14/2012,236.895,2404.98,0.21
3/15/2012,242.102,2419.37,0.21
3/16/2012,242.715,2422.09,0.21
3/19/2012,242.113,2431.73,0.21
3/20/2012,240,2424.46,0.22
3/21/2012,237.686,2420.02,0.21
3/22/2012,234.357,2402.71,0.19
3/23/2012,237.415,2410.16,0.19
3/26/2012,242.231,2443.64,0.19
3/27/2012,240.331,2437.01,0.18
3/28/2012,239.327,2425.55,0.18
3/29/2012,235.621,2421.7,0.18
3/30/2012,241.889,2430.67,0.19
4/2/2012,243.53,2449.08,0.18
4/3/2012,243.861,2439.89,0.2
4/4/2012,240.614,2415.05,0.19
4/5/2012,243.164,2414.4,0.19
4/9/2012,239.339,2387.03,0.19
4/10/2012,234.452,2346.27,0.19
4/11/2012,233.519,2364.09,0.18
4/12/2012,238.123,2396.69,0.18
4/13/2012,233.519,2366.84,0.17
4/16/2012,233.956,2365.65,0.18
4/17/2012,238.241,2402.29,0.18
4/18/2012,231.394,2392.57,0.18
4/19/2012,225.008,2378.48,0.17
4/20/2012,224.772,2381.32,0.18
4/23/2012,220.687,2361.35,0.17
4/24/2012,222.611,2370.04,0.18
4/25/2012,225.952,2402.71,0.18
4/26/2012,228.136,2418.89,0.18
4/27/2012,227.251,2424.78,0.19
4/30/2012,226.165,2415.42,0.2
5/1/2012,224.89,2429.1,0.19
5/2/2012,222.859,2423.29,0.18
5/3/2012,216.225,2405.17,0.19
5/4/2012,216.236,2366.39,0.18
5/7/2012,217.004,2367.26,0.18
5/8/2012,215.257,2357.45,0.18
5/9/2012,212.813,2342.31,0.18
5/10/2012,212.116,2348.93,0.18
5/11/2012,212.223,2341.23,0.18
5/14/2012,208.35,2315.45,0.19
5/15/2012,208.775,2302.56,0.19
5/16/2012,206.674,2293.21,0.2
5/17/2012,205.376,2258.93,0.2
5/18/2012,202.944,2242.25,0.2
5/21/2012,198.009,2278.24,0.21
5/22/2012,192.862,2279.4,0.21
5/23/2012,197.738,2283.36,0.2
5/24/2012,201.208,2286.87,0.21
5/25/2012,202.294,2281.92,0.2
5/29/2012,206.119,2307.57,0.2
5/30/2012,201.598,2275.19,0.19
5/31/2012,201.633,2270.25,0.18
6/1/2012,196.64,2214.41,0.17
6/4/2012,194.786,2214.7,0.18
6/5/2012,198.068,2227.45,0.18
6/6/2012,203.166,2279.42,0.18
6/7/2012,205.025,2279.28,0.18
6/8/2012,207.157,2297.82,0.19
6/11/2012,204.822,2268.94,0.18
6/12/2012,206.097,2295.4,0.19
6/13/2012,204.786,2280.13,0.18
6/14/2012,205.704,2304.83,0.18
6/15/2012,210.516,2328.66,0.18
6/18/2012,206.609,2332.07,0.18
6/19/2012,209.742,2355.01,0.18
6/20/2012,209.241,2351.14,0.2
6/21/2012,203.631,2299.16,0.19
6/22/2012,204.882,2315.65,0.19
6/25/2012,198.819,2278.98,0.19
6/26/2012,200.343,2289.86,0.21
6/27/2012,198.187,2310.98,0.21
6/28/2012,197.842,2306.22,0.22
6/29/2012,202.285,2363.79,0.21
7/2/2012,202.059,2369.75,0.21
7/3/2012,207.073,2385.06,0.21
7/5/2012,204.584,2373.91,0.19
7/6/2012,204.024,2352.34,0.2
7/9/2012,204.715,2348.52,0.2
7/10/2012,206.68,2329.46,0.2
7/11/2012,208.61,2329.71,0.2
7/12/2012,205.441,2318.09,0.2
7/13/2012,209.384,2356.4,0.2
7/16/2012,208.801,2350.94,0.18
7/17/2012,209.825,2368.36,0.18
7/18/2012,208.515,2384.54,0.18
7/19/2012,209.789,2391.27,0.17
7/20/2012,206.442,2367.26,0.17
7/23/2012,198.747,2346.22,0.17
7/24/2012,195.853,2325.02,0.18
7/25/2012,195.424,2324.33,0.17
7/26/2012,196.543,2362.85,0.18
7/27/2012,203.297,2408.07,0.17
7/30/2012,204.917,2406.99,0.18
7/31/2012,202.809,2396.62,0.16
8/1/2012,202.047,2389.73,0.17
8/2/2012,200.724,2372.31,0.17
8/3/2012,206.299,2417.77,0.16
8/6/2012,205.966,2423.46,0.16
8/7/2012,207.276,2435.88,0.19
8/8/2012,206.871,2438.16,0.19
8/9/2012,208.205,2440.23,0.2
8/10/2012,207.752,2445.64,0.18
8/13/2012,208.396,2443.05,0.19
8/14/2012,206.073,2443.16,0.19
8/15/2012,209.682,2446.82,0.19
8/16/2012,211.1,2464.38,0.2
8/17/2012,212.97,2469,0.2
8/20/2012,212.469,2468.99,0.19
8/21/2012,212.66,2460.41,0.2
8/22/2012,212.076,2461.12,0.19
8/23/2012,211.195,2441.29,0.19
8/24/2012,212.35,2457.4,0.19
8/27/2012,210.837,2456.22,0.18
8/28/2012,212.41,2454.39,0.18
8/29/2012,211.016,2457.05,0.18
8/30/2012,211.445,2438.2,0.17
8/31/2012,211.877,2450.6,0.16
9/4/2012,212.55,2447.8,0.16
9/5/2012,211.433,2445.81,0.17
9/6/2012,216.454,2496.12,0.18
9/7/2012,218.665,2506.37,0.18
9/10/2012,213.631,2491.11,0.18
9/11/2012,212.298,2498.95,0.18
9/12/2012,212.262,2504.84,0.18
9/13/2012,218.509,2546.03,0.17
9/14/2012,219.842,2556.13,0.18
9/17/2012,219.506,2548.26,0.18
9/18/2012,219.53,2545.05,0.18
9/19/2012,219.037,2548.11,0.18
9/20/2012,219.842,2547.11,0.18
9/21/2012,219.842,2546.92,0.18
9/24/2012,217.488,2541.23,0.18
9/25/2012,213.727,2514.83,0.18
9/26/2012,212.226,2500.92,0.17
9/27/2012,214.953,2525.23,0.16
9/28/2012,214.196,2513.93,0.17
10/1/2012,216.07,2520.71,0.17
10/2/2012,212.838,2523.08,0.16
10/3/2012,218.124,2532.79,0.16
10/4/2012,221.068,2550.98,0.18
10/5/2012,225.116,2551.03,0.18
10/8/2012,226.678,2542.21,0.18
10/9/2012,227.038,2517.14,0.18
10/10/2012,225.08,2501.75,0.18
10/11/2012,223.194,2502.66,0.18
10/12/2012,221.416,2495.28,0.18
10/15/2012,222.689,2515.44,0.19
10/16/2012,228.215,2541.28,0.18
10/17/2012,227.206,2552.05,0.18
10/18/2012,228.251,2545.95,0.18
10/19/2012,226.978,2503.8,0.18
10/22/2012,227.375,2504.96,0.19
10/23/2012,225.693,2468.78,0.18
10/24/2012,224.635,2461.18,0.18
10/25/2012,224.792,2468.6,0.19
10/26/2012,224.635,2466.8,0.19
10/31/2012,227.867,2467.51,0.18
11/1/2012,228.336,2494.67,0.18
11/2/2012,227.675,2471.3,0.19
11/5/2012,227.651,2476.94,0.19
11/6/2012,229.957,2496.46,0.19
11/7/2012,228.251,2439.48,0.18
11/8/2012,224.768,2409.72,0.2
11/9/2012,224.443,2413.92,0.18
11/12/2012,226.486,2414.24,0.18
11/13/2012,226.257,2405.38,0.18
11/14/2012,224.167,2372.94,0.18
11/15/2012,224.599,2369.32,0.17
11/16/2012,224.635,2381.02,0.16
11/19/2012,229.645,2428.47,0.16
11/20/2012,232.817,2430.29,0.16
11/21/2012,232.756,2435.97,0.17
11/23/2012,234.907,2468.06,0.19
11/26/2012,233.165,2463.12,0.17
11/27/2012,234.042,2450.48,0.18
11/28/2012,237.177,2470.47,0.18
11/29/2012,236.805,2481.42,0.18
11/30/2012,238.524,2481.82,0.18
12/3/2012,236.454,2470.07,0.18
12/4/2012,231.527,2465.9,0.18
12/5/2012,232.955,2470.59,0.18
12/6/2012,234.541,2479.4,0.18
12/7/2012,235.764,2486.84,0.18
12/10/2012,236.926,2487.78,0.18
12/11/2012,241.441,2504.08,0.16
12/12/2012,242.918,2505.76,0.14
12/13/2012,242.979,2490.56,0.14
12/14/2012,243.959,2480.36,0.13
12/17/2012,248.511,2509.84,0.13
12/18/2012,250.181,2538.72,0.16
12/19/2012,249.14,2519.54,0.15
12/20/2012,253.353,2533.91,0.15
12/21/2012,250.278,2510.32,0.15
12/24/2012,250.847,2504.51,0.16
12/26/2012,248.571,2492.54,0.16
12/27/2012,249.455,2489.97,0.15
12/28/2012,247.567,2462.71,0.15
12/31/2012,250.23,2504.44,0.16
1/2/2013,257.566,2568.55,0.15
1/3/2013,258.268,2563.19,0.15
1/4/2013,263.933,2575.66,0.15
1/7/2013,263.449,2567.63,0.15
1/8/2013,259.369,2560.17,0.14
1/9/2013,260.047,2567.02,0.13
1/10/2013,264.805,2586.52,0.14
1/11/2013,267.54,2586.69,0.14
1/14/2013,268.969,2584.27,0.14
1/15/2013,270.252,2587.2,0.14
1/16/2013,269.029,2588.02,0.14
1/17/2013,280.844,2602.64,0.14
1/18/2013,283.181,2611.54,0.14
1/22/2013,286.848,2623.22,0.14
1/23/2013,285.674,2627.23,0.15
1/24/2013,286.086,2627.33,0.15
1/25/2013,286.195,2641.64,0.15
1/28/2013,284.306,2636.83,0.16
1/29/2013,288.119,2650.43,0.15
1/30/2013,287.381,2640.77,0.15
1/31/2013,286.025,2634.16,0.15
2/1/2013,286.764,2660.7,0.15
2/4/2013,283.846,2630.05,0.15
2/5/2013,289.148,2657.76,0.15
2/6/2013,289.076,2659.55,0.15
2/7/2013,286.679,2655.84,0.15
2/8/2013,288.301,2670.85,0.14
2/11/2013,289.863,2669.37,0.15
2/12/2013,289.148,2673.77,0.14
2/13/2013,293.579,2676.6,0.15
2/14/2013,297.271,2678.77,0.16
2/15/2013,294.1,2676.21,0.17
2/19/2013,295.516,2696.26,0.17
2/20/2013,289.463,2662.94,0.17
2/21/2013,285.953,2646.75,0.16
2/22/2013,291.582,2670.36,0.16
2/25/2013,286.292,2621.46,0.16
2/26/2013,285.868,2637.89,0.17
2/27/2013,291.824,2672.11,0.17
2/28/2013,290.226,2669.92,0.17
3/1/2013,286.691,2676.18,0.16
3/4/2013,292.066,2688.54,0.16
3/5/2013,297.876,2714.35,0.15
3/6/2013,304.19,2718.07,0.15
3/7/2013,302.849,2723.27,0.15
3/8/2013,302.606,2735.67,0.15
3/11/2013,302.118,2744.81,0.15
3/12/2013,304.032,2738.35,0.15
3/13/2013,309.224,2742.87,0.15
3/14/2013,312.076,2758.3,0.15
3/15/2013,312.929,2753.82,0.14
3/18/2013,311.113,2738.68,0.15
3/19/2013,308.59,2732.09,0.15
3/20/2013,315.318,2750.42,0.15
3/21/2013,308.371,2727.69,0.14
3/22/2013,308.529,2747.25,0.14
3/25/2013,306.933,2738.08,0.14
3/26/2013,314.965,2760.32,0.14
3/27/2013,312.722,2758.85,0.14
3/28/2013,313.1,2770.05,0.14
4/1/2013,308.322,2757.83,0.14
4/2/2013,313.782,2772.11,0.14
4/3/2013,302.557,2743.38,0.13
4/4/2013,306.067,2754.67,0.13
4/5/2013,299.583,2742.86,0.13
4/8/2013,303.959,2761.05,0.13
4/9/2013,309.638,2770.84,0.13
4/10/2013,317.841,2804.81,0.12
4/11/2013,321.949,2815.02,0.12
4/12/2013,320.718,2807.1,0.11
4/15/2013,309.419,2742.63,0.12
4/16/2013,313.514,2781.86,0.13
4/17/2013,305.97,2742.01,0.13
4/18/2013,298.986,2723.72,0.12
4/19/2013,304.909,2747.94,0.12
4/22/2013,305.336,2760.8,0.12
4/23/2013,316.269,2789.56,0.12
4/24/2013,315.282,2789.93,0.13
4/25/2013,321.254,2801.28,0.12
4/26/2013,321.498,2796.24,0.12
4/29/2013,326.91,2816.39,0.12
4/30/2013,324.825,2823.42,0.11
5/1/2013,318.048,2797.28,0.11
5/2/2013,319.767,2823.82,0.11
5/3/2013,330.725,2853.88,0.11
5/6/2013,334.393,2859.34,0.11
5/7/2013,335.856,2874.46,0.1
5/8/2013,337.928,2887.61,0.11
5/9/2013,336.161,2878.3,0.11
5/10/2013,337.221,2890.77,0.11
5/13/2013,340.536,2891.17,0.13
5/14/2013,346.704,2921.12,0.12
5/15/2013,352.603,2936.98,0.12
5/16/2013,347.874,2922.4,0.12
5/17/2013,354.626,2952.56,0.12
5/20/2013,352.554,2950.53,0.12
5/21/2013,355.528,2955.69,0.12
5/22/2013,347.776,2931.58,0.11
5/23/2013,344.693,2923.43,0.12
5/24/2013,345.363,2921.88,0.12
5/28/2013,351.421,2940.45,0.13
5/29/2013,345.717,2920.18,0.14
5/30/2013,347.35,2931.39,0.13
5/31/2013,340.305,2889.46,0.14
6/3/2013,339.244,2906.91,0.14
6/4/2013,336.746,2891.02,0.14
6/5/2013,325.398,2851.89,0.14
6/6/2013,329.908,2876.5,0.14
6/7/2013,343.693,2913.46,0.14
6/10/2013,345.055,2912.63,0.14
6/11/2013,338.751,2883.07,0.14
6/12/2013,329.969,2859.62,0.14
6/13/2013,334.127,2902.32,0.14
6/14/2013,330.816,2885.24,0.13
6/17/2013,338.493,2907.12,0.13
6/18/2013,339.106,2929.81,0.13
6/19/2013,329.258,2889.25,0.13
6/20/2013,309.083,2817.44,0.14
6/21/2013,304.986,2824.97,0.13
6/24/2013,301.258,2790.66,0.16
6/25/2013,309.782,2817.44,0.17
6/26/2013,316.478,2845.04,0.16
6/27/2013,323.861,2862.92,0.15
6/28/2013,315.019,2850.66,0.15
7/1/2013,314.111,2866.41,0.15
7/2/2013,314.982,2865.48,0.14
7/3/2013,313.069,2867.85,0.14
7/5/2013,315.521,2897.12,0.15
7/8/2013,315.227,2913.2,0.14
7/9/2013,323.027,2934.31,0.14
7/10/2013,324.659,2934.97,0.13
7/11/2013,331.012,2975.06,0.13
7/12/2013,330.828,2984.24,0.12
7/15/2013,330.914,2988.35,0.11
7/16/2013,329.123,2977.26,0.1
7/17/2013,333.955,2985.85,0.11
7/18/2013,342.075,3001.21,0.11
7/19/2013,344.294,3006.13,0.11
7/22/2013,350.77,3012.3,0.1
7/23/2013,349.482,3006.72,0.12
7/24/2013,348.256,2995.3,0.12
7/25/2013,349.519,3003.01,0.12
7/26/2013,351.236,3005.51,0.11
7/29/2013,347.238,2994.45,0.11
7/30/2013,346.404,2995.68,0.11
7/31/2013,345.815,2995.72,0.11
8/1/2013,349.875,3033.59,0.13
8/2/2013,351.531,3038.63,0.11
8/5/2013,350.427,3034.43,0.12
8/6/2013,349.041,3017.16,0.12
8/7/2013,344.515,3006.63,0.12
8/8/2013,341.596,3019,0.12
8/9/2013,344.11,3008.79,0.11
8/12/2013,341.216,3005.42,0.12
8/13/2013,343.178,3014.43,0.12
8/14/2013,340.124,2999.42,0.12
8/15/2013,331.257,2957.08,0.13
8/16/2013,331.331,2947.46,0.13
8/19/2013,327.148,2930.27,0.13
8/20/2013,327.381,2941.58,0.13
8/21/2013,323.8,2924.73,0.14
8/22/2013,328.767,2949.96,0.14
8/23/2013,329.675,2962.06,0.14
8/26/2013,330.558,2950.13,0.13
8/27/2013,317.606,2903.29,0.12
8/28/2013,318.195,2911.83,0.14
